0,1.00E-50,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,2.01E-50,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,4.04E-50,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,8.11E-50,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.63E-49,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,3.27E-49,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,6.58E-49,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.32E-48,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,2.66E-48,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,5.34E-48,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.07E-47,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,2.15E-47,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,4.33E-47,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,8.70E-47,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.75E-46,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,3.51E-46,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,7.05E-46,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.42E-45,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,2.85E-45,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,5.72E-45,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.15E-44,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,2.31E-44,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,4.64E-44,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,9.33E-44,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.87E-43,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,3.76E-43,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,7.56E-43,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.52E-42,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,3.05E-42,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,6.14E-42,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.23E-41,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,2.48E-41,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,4.98E-41,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.00E-40,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,2.01E-40,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,4.04E-40,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,8.11E-40,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.63E-39,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,3.27E-39,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,6.58E-39,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.32E-38,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,2.66E-38,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,5.34E-38,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.07E-37,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,2.15E-37,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,4.33E-37,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,8.70E-37,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.75E-36,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,3.51E-36,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,7.05E-36,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.42E-35,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,2.85E-35,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,5.72E-35,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.15E-34,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,2.31E-34,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,4.64E-34,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,9.33E-34,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.87E-33,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,3.76E-33,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,7.56E-33,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.52E-32,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,3.05E-32,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,6.14E-32,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,1.23E-31,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
0,2.48E-31,-4.179,1.193601468,1,1.06001338,0.034557193,0.503838861,0.461603947
